Date,USD,EUR
2013-05-02,1469.25,1123.88
2013-05-03,1469.25,1120.15
2013-05-06,1469.25,1125.3
2013-05-07,1444.25,1103.75
2013-05-08,1468.0,1114.36
2013-05-09,1465.5,1119.13
2013-05-10,1426.5,1099.68
2013-05-13,1430.75,1102.06
2013-05-14,1433.75,1104.71
2013-05-15,1410.0,1096.25
2013-05-16,1381.0,1069.13
2013-05-17,1368.75,1067.34
2013-05-20,1354.75,1053.75
2013-05-21,1360.75,1057.1
2013-05-22,1408.5,1093.85
2013-05-23,1380.5,1069.99
2013-05-24,1390.25,1075.17
2013-05-27,1390.25,1074.47
2013-05-28,1376.5,1070.75
2013-05-29,1382.5,1066.17
2013-05-30,1413.5,1082.77
2013-05-31,1394.5,1076.0
2013-06-03,1402.5,1076.4
2013-06-04,1399.5,1070.65
2013-06-05,1404.0,1072.9
2013-06-06,1400.0,1061.05
2013-06-07,1386.0,1048.37
2013-06-10,1383.25,1048.35
2013-06-11,1374.25,1035.26
2013-06-12,1382.75,1036.82
2013-06-13,1385.0,1041.39
2013-06-14,1391.25,1042.92
2013-06-17,1384.75,1037.46
2013-06-18,1366.75,1020.53
2013-06-19,1372.75,1024.13
2013-06-20,1292.5,981.03
2013-06-21,1295.25,985.99
2013-06-24,1286.75,982.67
2013-06-25,1279.0,978.24
2013-06-26,1236.25,950.78
2013-06-27,1232.75,948.05
2013-06-28,1192.0,917.03
2013-07-01,1242.75,953.36
2013-07-02,1252.5,960.91
2013-07-03,1250.0,963.61
2013-07-04,1251.75,969.33
2013-07-05,1212.75,944.91
2013-07-08,1235.25,960.2
2013-07-09,1255.5,981.93
2013-07-10,1256.0,976.86
2013-07-11,1285.0,985.35
2013-07-12,1279.75,980.39
2013-07-15,1284.75,984.67
2013-07-16,1291.5,983.06
2013-07-17,1297.25,990.76
2013-07-18,1283.25,980.22
2013-07-19,1295.75,986.15
2013-07-22,1327.0,1005.8
2013-07-23,1333.5,1008.81
2013-07-24,1335.0,1008.58
2013-07-25,1326.0,1001.85
2013-07-26,1331.0,1003.43
2013-07-29,1329.75,1003.32
2013-07-30,1324.15,999.28
2013-07-31,1314.5,989.95
2013-08-01,1315.0,993.69
2013-08-02,1309.25,985.66
2013-08-05,1304.75,985.46
2013-08-06,1280.5,962.09
2013-08-07,1282.5,962.91
2013-08-08,1298.25,969.89
2013-08-09,1309.0,980.41
2013-08-12,1341.0,1008.76
2013-08-13,1328.5,1003.66
2013-08-14,1326.5,999.89
2013-08-15,1329.75,1003.47
2013-08-16,1369.25,1026.96
2013-08-19,1365.0,1022.43
2013-08-20,1372.5,1022.23
2013-08-21,1363.0,1018.91
2013-08-22,1375.5,1030.72
2013-08-23,1377.5,1027.72
2013-08-26,1377.5,1029.95
2013-08-27,1419.25,1059.66
2013-08-28,1419.5,1064.05
2013-08-29,1407.75,1064.5
2013-08-30,1394.75,1057.75
2013-09-02,1392.25,1055.65
2013-09-03,1399.5,1063.69
2013-09-04,1390.0,1053.23
2013-09-05,1385.0,1055.72
2013-09-06,1387.0,1054.11
2013-09-09,1390.0,1048.82
2013-09-10,1358.25,1023.82
2013-09-11,1363.75,1025.26
2013-09-12,1328.0,997.86
2013-09-13,1318.5,994.38
2013-09-16,1324.0,991.57
2013-09-17,1312.25,983.03
2013-09-18,1301.0,974.68
2013-09-19,1365.5,1008.31
2013-09-20,1349.25,998.74
2013-09-23,1323.0,980.54
2013-09-24,1314.25,974.06
2013-09-25,1322.75,979.27
2013-09-26,1333.0,988.8
2013-09-27,1341.0,990.29
2013-09-30,1326.5,979.94
2013-10-01,1290.75,954.31
2013-10-02,1306.25,961.15
2013-10-03,1316.0,965.98
2013-10-04,1309.75,963.37
2013-10-07,1323.5,975.21
2013-10-08,1329.5,977.83
2013-10-09,1304.0,964.75
2013-10-10,1298.5,960.25
2013-10-11,1265.5,933.09
2013-10-14,1285.5,946.19
2013-10-15,1270.5,940.87
2013-10-16,1273.5,943.93
2013-10-17,1319.25,965.49
2013-10-18,1316.5,961.26
2013-10-21,1317.5,963.4
2013-10-22,1333.0,967.8
2013-10-23,1331.25,965.9
2013-10-24,1344.75,974.21
2013-10-25,1347.75,977.06
2013-10-28,1361.0,987.27
2013-10-29,1349.25,979.88
2013-10-30,1354.75,983.77
2013-10-31,1324.0,973.89
2013-11-01,1306.75,968.86
2013-11-04,1320.5,977.39
2013-11-05,1307.25,970.17
2013-11-06,1319.0,975.05
2013-11-07,1307.25,976.84
2013-11-08,1285.5,962.96
2013-11-11,1282.5,956.55
2013-11-12,1281.25,953.49
2013-11-13,1272.5,949.31
2013-11-14,1286.0,955.53
2013-11-15,1287.25,955.32
2013-11-18,1283.5,948.98
2013-11-19,1275.75,943.25
2013-11-20,1257.0,933.64
2013-11-21,1240.0,921.15
2013-11-22,1246.25,921.48
2013-11-25,1243.0,920.3
2013-11-26,1247.5,919.95
2013-11-27,1245.0,917.16
2013-11-28,1245.5,915.84
2013-11-29,1253.0,920.28
2013-12-02,1229.5,906.95
2013-12-03,1217.25,895.86
2013-12-04,1227.5,905.47
2013-12-05,1222.5,895.18
2013-12-06,1233.0,901.05
2013-12-09,1237.0,901.64
2013-12-10,1266.25,919.47
2013-12-11,1260.75,914.22
2013-12-12,1225.25,890.86
2013-12-13,1232.0,897.27
2013-12-16,1234.75,897.74
2013-12-17,1231.75,897.09
2013-12-18,1230.5,894.1
2013-12-19,1196.0,875.0
2013-12-20,1195.25,874.33
2013-12-23,1199.0,874.77
2013-12-24,1199.0,877.3
2013-12-25,1199.0,877.3
2013-12-26,1199.0,875.66
2013-12-27,1214.5,881.51
2013-12-30,1204.5,871.91
2013-12-31,1204.5,874.12
2014-01-01,1204.5,874.12
2014-01-02,1225.0,896.88
2014-01-03,1234.5,906.82
2014-01-06,1246.25,913.51
2014-01-07,1227.5,902.14
2014-01-08,1221.0,897.76
2014-01-09,1226.0,902.43
2014-01-10,1244.25,910.07
2014-01-13,1248.0,914.05
2014-01-14,1251.5,914.34
2014-01-15,1236.0,909.19
2014-01-16,1241.5,912.77
2014-01-17,1250.0,922.0
2014-01-20,1255.75,925.83
2014-01-21,1238.0,914.02
2014-01-22,1241.0,914.89
2014-01-23,1263.0,923.21
2014-01-24,1267.0,925.8
2014-01-27,1260.5,921.86
2014-01-28,1251.25,915.73
2014-01-29,1264.0,926.38
2014-01-30,1242.5,916.06
2014-01-31,1251.0,927.66
2014-02-03,1262.0,933.54
2014-02-04,1250.25,925.39
2014-02-05,1254.5,927.03
2014-02-06,1256.5,923.93
2014-02-07,1259.25,924.66
2014-02-10,1277.0,935.7
2014-02-11,1282.0,937.37
2014-02-12,1289.5,948.96
2014-02-13,1296.0,948.34
2014-02-14,1320.0,964.49
2014-02-17,1327.5,968.8
2014-02-18,1320.75,960.48
2014-02-19,1320.5,960.12
2014-02-20,1316.25,959.89
2014-02-21,1323.25,962.71
2014-02-24,1334.75,972.39
2014-02-25,1339.0,974.99
2014-02-26,1331.75,974.43
2014-02-27,1332.25,973.76
2014-02-28,1326.5,960.43
2014-03-03,1349.5,979.78
2014-03-04,1334.75,971.26
2014-03-05,1337.0,973.11
2014-03-06,1345.25,972.0
2014-03-07,1335.25,963.24
2014-03-10,1344.0,968.33
2014-03-11,1346.25,970.87
2014-03-12,1366.0,982.38
2014-03-13,1368.75,982.77
2014-03-14,1385.0,994.61
2014-03-17,1378.5,989.8
2014-03-18,1355.75,974.45
2014-03-19,1338.0,961.93
2014-03-20,1327.0,962.75
2014-03-21,1336.0,969.35
2014-03-24,1310.75,950.96
2014-03-25,1313.5,953.37
2014-03-26,1304.0,945.92
2014-03-27,1296.0,943.27
2014-03-28,1294.75,941.47
2014-03-31,1291.75,937.24
2014-04-01,1283.75,930.62
2014-04-02,1292.0,938.41
2014-04-03,1284.0,936.1
2014-04-04,1297.25,947.35
2014-04-07,1299.0,945.28
2014-04-08,1309.5,949.29
2014-04-09,1301.75,941.63
2014-04-10,1320.5,951.3
2014-04-11,1318.0,949.06
2014-04-14,1325.75,959.61
2014-04-15,1298.0,938.95
2014-04-16,1301.5,942.67
2014-04-17,1299.0,938.89
2014-04-18,1299.0,938.89
2014-04-21,1299.0,941.03
2014-04-22,1286.75,932.66
2014-04-23,1285.25,929.35
2014-04-24,1291.5,934.55
2014-04-25,1301.25,940.38
2014-04-28,1299.0,938.28
2014-04-29,1297.75,939.21
2014-04-30,1288.5,929.28
2014-05-01,1278.5,922.07
2014-05-02,1281.25,924.06
2014-05-05,1281.25,923.19
2014-05-06,1306.25,937.52
2014-05-07,1296.0,930.87
2014-05-08,1287.0,928.37
2014-05-09,1291.25,938.65
2014-05-12,1298.75,944.17
2014-05-13,1296.5,945.9
2014-05-14,1305.25,952.01
2014-05-15,1299.0,947.03
2014-05-16,1291.5,942.39
2014-05-19,1302.0,949.01
2014-05-20,1295.5,945.93
2014-05-21,1287.25,942.04
2014-05-22,1298.5,950.83
2014-05-23,1291.5,947.44
2014-05-26,1291.5,946.05
2014-05-27,1275.5,936.87
2014-05-28,1263.5,929.22
2014-05-29,1255.0,921.74
2014-05-30,1250.5,916.42
2014-06-02,1247.25,916.59
2014-06-03,1242.75,912.41
2014-06-04,1245.25,914.18
2014-06-05,1252.5,919.94
2014-06-06,1247.5,914.66
2014-06-09,1253.5,922.17
2014-06-10,1259.5,929.83
2014-06-11,1262.0,932.54
2014-06-12,1265.75,934.03
2014-06-13,1273.0,940.98
2014-06-16,1276.25,940.46
2014-06-17,1267.5,935.84
2014-06-18,1269.75,935.57
2014-06-19,1293.0,948.5
2014-06-20,1312.5,966.82
2014-06-23,1313.5,966.34
2014-06-24,1318.5,969.74
2014-06-25,1316.75,965.82
2014-06-26,1311.75,965.27
2014-06-27,1317.5,965.87
2014-06-30,1315.0,960.45
2014-07-01,1327.5,970.43
2014-07-02,1326.5,971.47
2014-07-03,1317.5,968.04
2014-07-04,1319.25,970.82
2014-07-07,1313.0,965.73
2014-07-08,1323.0,971.79
2014-07-09,1322.75,969.72
2014-07-10,1340.25,985.41
2014-07-11,1335.0,981.69
2014-07-14,1306.0,958.39
2014-07-15,1310.0,965.4
2014-07-16,1301.0,961.18
2014-07-17,1302.5,963.53
2014-07-18,1307.25,967.65
2014-07-21,1311.5,970.01
2014-07-22,1310.25,972.9
2014-07-23,1308.0,971.52
2014-07-24,1292.75,959.8
2014-07-25,1294.75,963.86
2014-07-28,1304.5,970.65
2014-07-29,1299.25,968.79
2014-07-30,1294.5,967.6
2014-07-31,1285.25,960.58
2014-08-01,1291.25,961.54
2014-08-04,1290.5,961.66
2014-08-05,1284.75,960.96
2014-08-06,1306.5,978.18
2014-08-07,1305.25,977.61
2014-08-08,1309.75,976.37
2014-08-11,1307.25,976.47
2014-08-12,1315.75,985.03
2014-08-13,1312.0,980.53
2014-08-14,1313.5,981.65
2014-08-15,1296.0,968.39
2014-08-18,1296.75,970.37
2014-08-19,1296.5,973.42
2014-08-20,1295.0,974.6
2014-08-21,1275.25,959.92
2014-08-22,1277.25,965.31
2014-08-25,1277.25,967.72
2014-08-26,1286.0,973.98
2014-08-27,1282.75,971.56
2014-08-28,1292.0,980.61
2014-08-29,1285.75,976.12
2014-09-01,1286.5,979.3
2014-09-02,1267.0,965.52
2014-09-03,1265.5,963.27
2014-09-04,1271.5,980.6
2014-09-05,1266.0,976.97
2014-09-08,1259.0,972.31
2014-09-09,1255.75,972.36
2014-09-10,1251.0,968.53
2014-09-11,1241.25,959.16
2014-09-12,1231.5,951.85
2014-09-15,1234.25,953.94
2014-09-16,1232.25,952.1
2014-09-17,1236.0,953.74
2014-09-18,1220.5,944.51
2014-09-19,1219.75,949.92
2014-09-22,1213.5,946.35
2014-09-23,1222.0,949.98
2014-09-24,1217.25,951.05
2014-09-25,1213.75,952.15
2014-09-26,1213.75,956.01
2014-09-29,1219.5,961.26
2014-09-30,1216.5,962.99
2014-10-01,1216.5,965.82
2014-10-02,1211.75,957.64
2014-10-03,1195.0,955.12
2014-10-06,1195.75,951.35
2014-10-07,1210.5,958.51
2014-10-08,1217.0,959.29
2014-10-09,1226.75,965.0
2014-10-10,1219.0,965.47
2014-10-13,1229.0,969.21
2014-10-14,1234.75,974.74
2014-10-15,1237.5,969.87
2014-10-16,1237.75,968.47
2014-10-17,1234.25,966.71
2014-10-20,1244.5,973.75
2014-10-21,1250.25,982.17
2014-10-22,1243.75,981.92
2014-10-23,1232.75,974.62
2014-10-24,1232.75,973.08
2014-10-27,1228.75,966.64
2014-10-28,1229.25,964.35
2014-10-29,1223.5,958.78
2014-10-30,1202.0,952.34
2014-10-31,1164.25,929.24
2014-11-03,1167.75,935.36
2014-11-04,1166.5,927.89
2014-11-05,1142.0,914.44
2014-11-06,1145.0,920.68
2014-11-07,1154.5,930.0
2014-11-10,1162.0,933.82
2014-11-11,1156.5,930.67
2014-11-12,1164.5,933.32
2014-11-13,1161.75,931.3
2014-11-14,1169.0,936.74
2014-11-17,1182.5,949.3
2014-11-18,1192.75,951.8
2014-11-19,1196.0,953.71
2014-11-20,1190.0,948.93
2014-11-21,1203.75,969.75
2014-11-24,1197.5,962.89
2014-11-25,1199.0,960.31
2014-11-26,1197.5,955.82
2014-11-27,1194.75,957.22
2014-11-28,1182.75,948.74
2014-12-01,1194.0,957.0
2014-12-02,1195.0,963.52
2014-12-03,1204.75,977.76
2014-12-04,1209.0,972.1
2014-12-05,1194.0,970.97
2014-12-08,1193.0,970.59
2014-12-09,1227.0,987.64
2014-12-10,1229.0,989.81
2014-12-11,1216.25,982.23
2014-12-12,1217.0,976.57
2014-12-15,1209.25,973.44
2014-12-16,1202.5,961.27
2014-12-17,1195.75,964.74
2014-12-18,1199.0,976.42
2014-12-19,1195.5,974.84
2014-12-22,1195.25,975.12
2014-12-23,1175.75,965.59
2014-12-24,1175.75,964.56
2014-12-25,1175.75,964.56
2014-12-26,1175.75,966.07
2014-12-29,1185.5,973.28
2014-12-30,1206.0,991.41
2014-12-31,1206.0,996.65
2015-01-01,1206.0,996.65
2015-01-02,1172.0,974.19
2015-01-05,1200.0,1005.28
2015-01-06,1210.25,1015.35
2015-01-07,1210.5,1025.54
2015-01-08,1215.5,1030.74
2015-01-09,1217.75,1028.98
2015-01-12,1226.5,1037.82
2015-01-13,1231.5,1045.28
2015-01-14,1235.0,1047.72
2015-01-15,1259.0,1086.52
2015-01-16,1277.5,1111.11
2015-01-19,1273.75,1095.09
2015-01-20,1288.75,1113.63
2015-01-21,1293.5,1116.39
2015-01-22,1295.75,1134.98
2015-01-23,1294.75,1150.94
2015-01-26,1281.25,1138.28
2015-01-27,1288.5,1130.21
2015-01-28,1288.0,1135.7
2015-01-29,1268.75,1119.02
2015-01-30,1260.25,1116.8
2015-02-02,1272.5,1121.79
2015-02-03,1264.25,1104.29
2015-02-04,1268.5,1110.33
2015-02-05,1259.25,1101.66
2015-02-06,1241.0,1093.92
2015-02-09,1238.5,1092.59
2015-02-10,1234.5,1090.16
2015-02-11,1223.75,1082.53
2015-02-12,1222.5,1074.96
2015-02-13,1232.5,1080.9
2015-02-16,1229.25,1077.86
2015-02-17,1209.5,1061.06
2015-02-18,1206.0,1061.48
2015-02-19,1209.5,1061.85
2015-02-20,1208.25,1062.81
2015-02-23,1204.5,1060.81
2015-02-24,1192.5,1051.87
2015-02-25,1204.75,1060.75
2015-02-26,1208.25,1077.5
2015-02-27,1214.0,1082.33
2015-03-02,1212.5,1083.02
2015-03-03,1212.75,1084.31
2015-03-04,1199.5,1083.76
2015-03-05,1202.0,1089.81
2015-03-06,1175.75,1082.49
2015-03-09,1168.5,1077.36
2015-03-10,1162.0,1085.22
2015-03-11,1150.0,1087.42
2015-03-12,1152.25,1085.34
2015-03-13,1152.0,1094.9
2015-03-16,1150.75,1087.82
2015-03-17,1150.75,1085.15
2015-03-18,1147.25,1077.89
2015-03-19,1166.0,1097.57
2015-03-20,1183.1,1096.02
2015-03-23,1186.25,1085.66
2015-03-24,1191.5,1092.47
2015-03-25,1195.6,1088.15
2015-03-26,1203.15,1101.94
2015-03-27,1195.75,1097.98
2015-03-30,1185.5,1094.65
2015-03-31,1187.0,1105.21
2015-04-01,1197.0,1112.66
2015-04-02,1198.5,1101.31
2015-04-03,1198.5,1101.31
2015-04-06,1198.5,1086.24
2015-04-07,1211.0,1115.05
2015-04-08,1207.25,1118.71
2015-04-09,1194.8,1118.94
2015-04-10,1207.35,1136.17
2015-04-13,1198.9,1133.98
2015-04-14,1194.75,1117.16
2015-04-15,1192.9,1124.42
2015-04-16,1204.35,1125.61
2015-04-17,1203.35,1116.85
2015-04-20,1196.5,1112.56
2015-04-21,1195.3,1112.79
2015-04-22,1189.25,1108.96
2015-04-23,1185.75,1097.76
2015-04-24,1183.0,1088.77
2015-04-27,1200.0,1102.59
2015-04-28,1209.0,1100.94
2015-04-29,1209.0,1084.31
2015-04-30,1180.25,1053.28
2015-05-01,1175.95,1047.85
2015-05-04,1175.95,1053.58
2015-05-05,1197.0,1069.94
2015-05-06,1194.25,1051.79
2015-05-07,1187.0,1054.03
2015-05-08,1186.0,1057.18
2015-05-11,1189.25,1066.45
2015-05-12,1191.5,1059.44
2015-05-13,1210.5,1066.29
2015-05-14,1225.0,1076.45
2015-05-15,1220.5,1066.78
2015-05-18,1223.5,1076.65
2015-05-19,1214.3,1091.26
2015-05-20,1210.5,1090.3
2015-05-21,1205.0,1083.49
2015-05-22,1204.1,1092.3
2015-05-25,1204.1,1092.3
2015-05-26,1185.4,1087.77
2015-05-27,1185.85,1090.39
2015-05-28,1185.0,1085.31
2015-05-29,1191.4,1086.7
2015-06-01,1199.9,1101.08
2015-06-02,1192.8,1071.84
2015-06-03,1190.0,1056.32
2015-06-04,1176.0,1042.37
2015-06-05,1164.6,1048.29
2015-06-08,1172.8,1046.72
2015-06-09,1177.4,1047.09
2015-06-10,1188.5,1051.54
2015-06-11,1178.5,1049.0
2015-06-12,1182.8,1049.65
2015-06-15,1181.4,1049.81
2015-06-16,1177.75,1048.33
2015-06-17,1178.0,1048.65
2015-06-18,1201.85,1053.98
2015-06-19,1203.4,1062.23
2015-06-22,1185.5,1040.23
2015-06-23,1178.0,1053.34
2015-06-24,1173.75,1049.44
2015-06-25,1172.65,1047.71
2015-06-26,1170.5,1050.67
2015-06-29,1176.0,1054.66
2015-06-30,1171.0,1050.98
2015-07-01,1168.0,1052.06
2015-07-02,1165.25,1049.35
2015-07-03,1167.95,1052.16
2015-07-06,1166.0,1052.87
2015-07-07,1156.25,1057.34
2015-07-08,1158.5,1047.0
2015-07-09,1164.25,1054.05
2015-07-10,1159.3,1037.59
2015-07-13,1154.0,1048.09
2015-07-14,1157.4,1052.18
2015-07-15,1147.4,1047.23
2015-07-16,1144.4,1049.57
2015-07-17,1132.8,1043.72
2015-07-20,1104.6,1016.8
2015-07-21,1105.6,1011.2
2015-07-22,1088.6,999.5
2015-07-23,1097.4,999.59
2015-07-24,1080.8,985.64
2015-07-27,1100.0,990.86
2015-07-28,1096.2,993.16
2015-07-29,1090.25,988.26
2015-07-30,1087.5,995.47
2015-07-31,1098.4,994.16
2015-08-03,1091.9,995.12
2015-08-04,1090.65,995.07
2015-08-05,1085.1,998.57
2015-08-06,1089.75,998.58
2015-08-07,1093.5,999.59
2015-08-10,1097.0,999.04
2015-08-11,1108.25,1003.17
2015-08-12,1119.0,1000.04
2015-08-13,1116.75,1003.6
2015-08-14,1118.25,1006.44
2015-08-17,1118.8,1010.25
2015-08-18,1111.45,1007.25
2015-08-19,1126.15,1018.63
2015-08-20,1147.7,1024.87
2015-08-21,1156.5,1022.19
2015-08-24,1166.5,1007.73
2015-08-25,1137.5,996.85
2015-08-26,1120.75,982.73
2015-08-27,1119.0,997.73
2015-08-28,1135.0,1011.45
2015-08-31,1135.0,1012.94
2015-09-01,1142.3,1014.61
2015-09-02,1137.75,1013.09
2015-09-03,1128.0,1016.54
2015-09-04,1118.25,1006.03
2015-09-07,1119.5,1003.23
2015-09-08,1121.15,1002.32
2015-09-09,1109.85,993.82
2015-09-10,1109.5,988.64
2015-09-11,1100.25,974.79
2015-09-14,1104.8,978.31
2015-09-15,1105.95,980.89
2015-09-16,1117.6,989.42
2015-09-17,1117.5,987.5
2015-09-18,1141.5,1003.34
2015-09-21,1133.25,1012.28
2015-09-22,1122.9,1008.58
2015-09-23,1131.35,1015.12
2015-09-24,1154.5,1022.72
2015-09-25,1146.65,1026.22
2015-09-28,1131.05,1009.1
2015-09-29,1132.1,1009.05
2015-09-30,1114.0,997.99
2015-10-01,1119.0,998.75
2015-10-02,1140.75,1011.71
2015-10-05,1139.75,1016.59
2015-10-06,1147.5,1018.82
2015-10-07,1144.6,1018.6
2015-10-08,1140.0,1010.86
2015-10-09,1151.55,1014.18
2015-10-12,1164.9,1024.31
2015-10-13,1165.2,1024.49
2015-10-14,1173.9,1026.5
2015-10-15,1184.25,1040.05
2015-10-16,1180.85,1037.93
2015-10-19,1175.4,1039.26
2015-10-20,1177.75,1038.35
2015-10-21,1167.1,1027.87
2015-10-22,1167.0,1045.65
2015-10-23,1161.25,1052.57
2015-10-26,1166.4,1055.71
2015-10-27,1165.7,1054.93
2015-10-28,1179.6,1066.02
2015-10-29,1148.6,1047.95
2015-10-30,1142.35,1034.13
2015-11-02,1134.0,1027.69
2015-11-03,1123.1,1025.48
2015-11-04,1114.7,1026.29
2015-11-05,1106.3,1018.36
2015-11-06,1088.9,1013.73
2015-11-09,1089.6,1014.05
2015-11-10,1087.1,1016.6
2015-11-11,1085.9,1012.16
2015-11-12,1087.4,1011.11
2015-11-13,1081.5,1007.78
2015-11-16,1084.75,1012.18
2015-11-17,1079.2,1013.29
2015-11-18,1067.75,1002.87
2015-11-19,1082.6,1008.34
2015-11-20,1081.75,1013.82
2015-11-23,1070.5,1008.15
2015-11-24,1076.4,1011.61
2015-11-25,1068.0,1007.36
2015-11-26,1071.0,1008.57
2015-11-27,1057.4,998.07
2015-11-30,1061.9,1005.44
2015-12-01,1065.4,1004.38
2015-12-02,1055.4,998.2
2015-12-03,1055.45,972.63
2015-12-04,1079.25,991.18
2015-12-07,1075.8,991.29
2015-12-08,1072.1,986.2
2015-12-09,1081.0,986.09
2015-12-10,1071.0,979.25
2015-12-11,1072.5,975.27
2015-12-14,1068.25,968.71
2015-12-15,1061.5,971.98
2015-12-16,1075.25,982.55
2015-12-17,1049.4,968.62
2015-12-18,1062.5,979.76
2015-12-21,1078.75,988.09
2015-12-22,1074.9,980.17
2015-12-23,1068.25,981.89
2015-12-24,1068.25,974.81
2015-12-25,1068.25,974.81
2015-12-28,1068.25,973.66
2015-12-29,1070.1,981.2
2015-12-30,1060.0,971.27
2015-12-31,1060.0,975.79
2016-01-01,1060.0,975.79
2016-01-04,1082.25,1001.67
2016-01-05,1077.0,1004.57
2016-01-06,1091.4,1015.26
2016-01-07,1106.35,1021.28
2016-01-08,1101.85,1010.36
2016-01-11,1100.75,1014.14
2016-01-12,1085.4,1002.59
2016-01-13,1088.15,1002.95
2016-01-14,1088.4,1004.11
2016-01-15,1093.75,998.68
2016-01-18,1089.2,1001.52
2016-01-19,1086.25,996.7
2016-01-20,1101.75,1011.06
2016-01-21,1096.5,1013.07
2016-01-22,1096.25,1012.75
2016-01-25,1106.6,1021.56
2016-01-26,1113.6,1026.5
2016-01-27,1116.25,1026.82
2016-01-28,1114.0,1018.33
2016-01-29,1111.8,1027.49
2016-02-01,1126.5,1034.1
2016-02-02,1128.5,1035.27
2016-02-03,1132.0,1024.48
2016-02-04,1156.35,1035.23
2016-02-05,1150.35,1032.31
2016-02-08,1193.25,1070.42
2016-02-09,1191.0,1053.1
2016-02-10,1190.0,1063.02
2016-02-11,1241.0,1094.02
2016-02-12,1239.75,1102.59
2016-02-15,1208.2,1084.12
2016-02-16,1209.5,1085.29
2016-02-17,1210.0,1086.81
2016-02-18,1210.1,1090.23
2016-02-19,1231.15,1108.5
2016-02-22,1211.0,1098.16
2016-02-23,1221.35,1107.9
2016-02-24,1250.75,1134.78
2016-02-25,1236.0,1120.28
2016-02-26,1226.5,1122.5
2016-02-29,1234.9,1136.53
2016-03-01,1236.5,1138.63
2016-03-02,1239.2,1144.44
2016-03-03,1250.25,1143.66
2016-03-04,1277.5,1160.63
2016-03-07,1267.9,1154.37
2016-03-08,1267.0,1146.24
2016-03-09,1246.4,1132.01
2016-03-10,1266.5,1136.23
2016-03-11,1264.75,1133.39
2016-03-14,1242.75,1118.89
2016-03-15,1232.0,1108.71
2016-03-16,1228.5,1109.31
2016-03-17,1266.5,1119.16
2016-03-18,1252.1,1108.89
2016-03-21,1244.9,1105.64
2016-03-22,1252.5,1115.66
2016-03-23,1217.6,1089.58
2016-03-24,1221.0,1093.74
2016-03-25,1221.0,1093.74
2016-03-28,1221.0,1088.72
2016-03-29,1226.0,1096.06
2016-03-30,1236.25,1088.73
2016-03-31,1237.0,1085.52
2016-04-01,1213.6,1069.72
2016-04-04,1219.75,1071.7
2016-04-05,1231.25,1082.37
2016-04-06,1221.4,1073.81
2016-04-07,1242.1,1091.28
2016-04-08,1239.5,1086.57
2016-04-11,1254.75,1096.52
2016-04-12,1254.6,1102.9
2016-04-13,1245.75,1104.05
2016-04-14,1233.85,1095.49
2016-04-15,1227.1,1086.17
2016-04-18,1234.3,1089.55
2016-04-19,1255.4,1103.6
2016-04-20,1252.0,1104.69
2016-04-21,1249.25,1106.56
2016-04-22,1243.25,1106.05
2016-04-25,1238.9,1099.44
2016-04-26,1241.7,1098.12
2016-04-27,1247.4,1102.92
2016-04-28,1256.0,1110.03
2016-04-29,1285.65,1122.5
2016-05-02,1285.65,1116.65
2016-05-03,1294.0,1123.51
2016-05-04,1283.0,1116.38
2016-05-05,1280.25,1123.08
2016-05-06,1289.0,1128.43
2016-05-09,1265.25,1110.06
2016-05-10,1262.8,1108.16
2016-05-11,1276.85,1116.81
2016-05-12,1279.25,1121.76
2016-05-13,1265.9,1120.41
2016-05-16,1285.75,1134.72
2016-05-17,1277.0,1126.5
2016-05-18,1272.9,1128.51
2016-05-19,1246.25,1112.23
2016-05-20,1254.2,1118.52
2016-05-23,1245.9,1112.46
2016-05-24,1236.85,1108.24
2016-05-25,1220.6,1095.25
2016-05-26,1223.85,1094.24
2016-05-27,1216.25,1092.62
2016-05-30,1216.25,1091.98
2016-05-31,1212.1,1088.79
2016-06-01,1214.5,1087.04
2016-06-02,1212.4,1086.38
2016-06-03,1240.5,1094.64
2016-06-06,1244.0,1094.45
2016-06-07,1241.0,1092.96
2016-06-08,1263.0,1108.53
2016-06-09,1263.9,1115.98
2016-06-10,1275.5,1129.01
2016-06-13,1280.8,1133.4
2016-06-14,1287.15,1148.22
2016-06-15,1283.3,1142.23
2016-06-16,1310.75,1175.93
2016-06-17,1290.7,1147.44
2016-06-20,1281.8,1130.63
2016-06-21,1272.6,1129.09
2016-06-22,1264.85,1121.12
2016-06-23,1262.15,1111.98
2016-06-24,1315.5,1183.48
2016-06-27,1324.55,1206.77
2016-06-28,1309.7,1185.2
2016-06-29,1321.5,1190.22
2016-06-30,1320.75,1188.85
2016-07-01,1340.0,1203.74
2016-07-04,1350.75,1212.8
2016-07-05,1350.75,1215.91
2016-07-06,1366.25,1234.03
2016-07-07,1356.7,1225.29
2016-07-08,1354.25,1227.29
2016-07-11,1357.1,1228.59
2016-07-12,1342.4,1212.7
2016-07-13,1342.75,1209.3
2016-07-14,1323.6,1191.95
2016-07-15,1327.0,1198.68
2016-07-18,1334.7,1206.18
2016-07-19,1330.9,1208.65
2016-07-20,1315.9,1195.24
2016-07-21,1321.15,1201.26
2016-07-22,1320.75,1203.14
2016-07-25,1313.15,1196.6
2016-07-26,1323.0,1204.42
2016-07-27,1329.0,1209.34
2016-07-28,1341.75,1210.58
2016-07-29,1342.0,1200.09
